BID,batteryCapacity,batteryType,curState,grant,manufacturer,mileage_max,model,numCharge,region,startDate,totalDistance,type,warranty_distance,warranty_year
10457,101.5,BEV,waiting,1200,Tesla,424.0,modelP_100d,129,Jeju,2016-6-28,431555766,sedan,140000,5
13192,35.94,PHEV,manufacture,1017,Renault,212.7,sm3_18,455,Jeju,2017-9-18,1123377312,sedan,140000,7
1070,28.0,PHEV,manufacture,1126,Hyundai,200.1,ionic_2018,700,Jeju,2016-3-19,324101060,sedan,200000,10
17988,87.5,BEV,using,1200,Tesla,378.5,modelS_90d,88,JeonNam,2016-4-20,490651721,sedan,140000,5
23,7.25,BEV,waiting,450,Dechang,60.8,danigo,415,Seoul,2017-3-28,523340689,compact,150000,5
16405,101.5,BEV,manufacture,1200,Tesla,424.0,modelP_100d,372,Seoul,2017-5-24,253965542,sedan,140000,5
6174,60.9,PHEV,waiting,1200,GM,303.2,Volt_ev,200,Daegu,2017-8-19,427248108,sedan,160000,8
22857,87.5,BEV,waiting,1200,Tesla,378.5,modelS_90d,175,Daegu,2013-1-23,165722172,sedan,140000,5
21511,16.4,BEV,using,706,Kia,91.0,ray_18,74,Jeju,2016-6-24,957184161,sedan,120000,6
25123,101.5,BEV,inspection,1200,Tesla,451.2,modelS_100d,365,Jeju,2015-8-25,869352548,sedan,140000,5
15148,35.94,PHEV,using,1017,Renault,212.7,sm3_18,172,Jeju,2017-3-25,352692340,sedan,140000,7
11038,60.9,PHEV,manufacture,1200,GM,303.2,Volt_ev,163,Seoul,2016-6-23,1433867458,sedan,160000,8
11179,101.5,BEV,waiting,1200,Tesla,424.0,modelP_100d,135,Jeju,2016-7-21,128180696,sedan,140000,5
25944,101.5,BEV,manufacture,1200,Tesla,451.2,modelS_100d,330,Daegu,2016-3-28,1327223071,sedan,140000,5
18748,26.64,PHEV,using,839,Renault,135.0,sm3_17,363,GyeongBuk,2016-2-23,982345075,sedan,140000,7
5091,33.18,BEV,inspection,1091,BMW,208.2,i3_18,21,Daegu,2016-8-25,863204264,sedan,100000,8
12351,39.24,HEV,inspection,1200,Hyundai,254.2,Kona_economic,468,ChungNam,2015-6-23,771044746,sedan,200000,10
23950,18.8,BEV,manufacture,807,BMW,132.0,i3_17,280,Jeju,2015-2-30,433642048,sedan,100000,8
23116,101.5,BEV,waiting,1200,Tesla,451.2,modelS_100d,662,Seoul,2013-1-20,609287402,sedan,140000,5
22443,28.0,PHEV,manufacture,1126,Hyundai,200.1,ionic_2018,528,Seoul,2017-1-21,1552018025,sedan,200000,10
13756,101.5,BEV,inspection,1200,Tesla,424.0,modelP_100d,403,Jeju,2017-3-24,708393788,sedan,140000,5
13119,60.9,PHEV,inspection,1200,GM,303.2,Volt_ev,657,Gyunggi,2017-4-26,1186192938,sedan,160000,8
19757,7.25,BEV,manufacture,450,Dechang,60.8,danigo,24,Seoul,2014-8-20,1286721726,compact,150000,5
2295,23.76,BEV,using,849,Nissan,132.8,LEAF,433,GyeongNam,2017-4-25,383200405,sedan,100000,6
18891,284.7,BEV,using,1200,Tesla,359.5,modelS_75d,519,Jeju,2016-6-29,966390199,sedan,140000,5
23101,101.5,BEV,using,1200,Tesla,451.2,modelS_100d,338,Jeju,2015-8-22,411329707,sedan,140000,5
2583,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,535,Jeju,2014-4-24,624232263,sedan,140000,7
1549,28.08,PHEV,inspection,1127,Hyundai,191.2,ionic_2017,595,Seoul,2016-9-18,79489521,sedan,200000,10
8764,16.4,BEV,using,706,Kia,91.0,ray_18,676,Seoul,2016-4-18,197886117,sedan,120000,6
16457,101.5,BEV,manufacture,1200,Tesla,424.0,modelP_100d,343,Jeju,2015-5-30,1362719891,sedan,140000,5
18283,7.25,BEV,manufacture,450,Dechang,60.8,danigo,591,Busan,2014-6-22,1431769243,compact,150000,5
23219,26.64,PHEV,inspection,839,Renault,135.0,sm3_17,185,Jeju,2016-6-26,295222552,sedan,140000,7
20925,30.0,HEV,waiting,1027,Kia,179.6,soul_18,342,Seoul,2015-4-22,1423096356,sedan,160000,10
20984,7.25,BEV,inspection,450,Dechang,60.8,danigo,239,Jeju,2017-1-25,359246665,compact,150000,5
8880,60.9,PHEV,waiting,1200,GM,303.2,Volt_ev,108,Jeju,2014-3-22,1466961331,sedan,160000,8
6862,101.5,BEV,inspection,1200,Tesla,424.0,modelP_100d,109,Jeju,2015-1-20,925428475,sedan,140000,5
23022,101.5,BEV,manufacture,1200,Tesla,451.2,modelS_100d,313,Jeju,2016-9-17,480683485,sedan,140000,5
22471,39.24,HEV,manufacture,1200,Hyundai,254.2,Kona_economic,380,JeonNam,2016-6-22,349844594,sedan,200000,10
23752,101.5,BEV,waiting,1200,Tesla,424.0,modelP_100d,452,JeonBuk,2015-8-19,1346859106,sedan,140000,5
18333,87.5,BEV,inspection,1200,Tesla,378.5,modelS_90d,325,GyeongNam,2014-8-18,726041471,sedan,140000,5
11334,87.5,BEV,inspection,1200,Tesla,378.5,modelS_90d,692,Seoul,2014-6-26,753070490,sedan,140000,5
1366,39.24,HEV,inspection,1200,Hyundai,254.2,Kona_economic,630,Jeju,2017-7-19,846172413,sedan,200000,10
21352,30.0,HEV,inspection,1027,Kia,179.6,soul_18,241,Incheon,2015-7-24,1268132937,sedan,160000,10
1296,28.08,PHEV,manufacture,1127,Hyundai,191.2,ionic_2017,178,JeonNam,2015-2-27,1217935394,sedan,200000,10
24079,28.08,PHEV,inspection,1127,Hyundai,191.2,ionic_2017,661,Jeju,2013-9-23,1841719341,sedan,200000,10
17284,6.77,BEV,using,450,Renault,60.8,twizy,168,Seoul,2014-1-22,99257056,compact,120000,7
8501,28.08,PHEV,using,1127,Hyundai,191.2,ionic_2017,401,JeonNam,2017-6-17,155342468,sedan,200000,10
19640,26.64,PHEV,using,839,Renault,135.0,sm3_17,163,Jeju,2015-8-22,686188101,sedan,140000,7
7501,60.9,PHEV,waiting,1200,GM,303.2,Volt_ev,273,GyeongNam,2017-9-21,898504666,sedan,160000,8
14064,6.77,BEV,manufacture,450,Renault,60.8,twizy,358,GyeongNam,2014-3-20,22732726,compact,120000,7
334,284.7,BEV,manufacture,1200,Tesla,359.5,modelS_75d,79,GyeongNam,2014-2-23,121357842,sedan,140000,5
19027,30.0,HEV,using,1027,Kia,179.6,soul_18,617,Gwangju,2017-2-27,419052388,sedan,160000,10
2027,7.25,BEV,using,450,Dechang,60.8,danigo,402,Jeju,2015-7-24,189850853,compact,150000,5
20362,101.5,BEV,manufacture,1200,Tesla,424.0,modelP_100d,293,ChungNam,2016-9-27,1065069068,sedan,140000,5
24776,23.76,BEV,waiting,849,Nissan,132.8,LEAF,382,Gangwon,2017-3-23,901375444,sedan,100000,6
6358,87.5,BEV,waiting,1200,Tesla,378.5,modelS_90d,38,Seoul,2014-2-21,397537941,sedan,140000,5
7364,33.18,BEV,waiting,1091,BMW,208.2,i3_18,434,Jeju,2015-5-24,494230884,sedan,100000,8
2303,101.5,BEV,manufacture,1200,Tesla,424.0,modelP_100d,482,Jeju,2017-2-26,1030619405,sedan,140000,5
16876,7.25,BEV,waiting,450,Dechang,60.8,danigo,524,Seoul,2014-9-22,800614522,compact,150000,5
11837,6.77,BEV,manufacture,450,Renault,60.8,twizy,281,Busan,2015-9-21,365944347,compact,120000,7
2196,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,428,Jeju,2017-4-18,1101751198,sedan,140000,7
8046,18.8,BEV,using,807,BMW,132.0,i3_17,349,JeonNam,2014-9-28,723865601,sedan,100000,8
8690,30.0,HEV,using,1027,Kia,179.6,soul_18,345,Jeju,2013-2-20,1535610506,sedan,160000,10
24471,23.76,BEV,manufacture,849,Nissan,132.8,LEAF,642,Seoul,2013-1-17,267154325,sedan,100000,6
25038,87.5,BEV,waiting,1200,Tesla,378.5,modelS_90d,211,Jeju,2014-6-27,496272116,sedan,140000,5
11783,23.76,BEV,using,849,Nissan,132.8,LEAF,564,Jeju,2014-9-18,120206559,sedan,100000,6
2045,101.5,BEV,waiting,1200,Tesla,451.2,modelS_100d,546,Jeju,2015-8-22,87681428,sedan,140000,5
18606,6.77,BEV,manufacture,450,Renault,60.8,twizy,475,Jeju,2013-7-17,1013127347,compact,120000,7
16076,87.5,BEV,waiting,1200,Tesla,378.5,modelS_90d,174,Jeju,2014-8-25,701957252,sedan,140000,5
23641,33.18,BEV,inspection,1091,BMW,208.2,i3_18,213,Jeju,2015-2-24,327436440,sedan,100000,8
13925,60.9,PHEV,inspection,1200,GM,303.2,Volt_ev,492,Jeju,2014-8-18,119098811,sedan,160000,8
5331,33.18,BEV,waiting,1091,BMW,208.2,i3_18,271,Jeju,2017-3-18,468958935,sedan,100000,8
3682,101.5,BEV,manufacture,1200,Tesla,451.2,modelS_100d,419,Jeju,2013-4-23,775094524,sedan,140000,5
19005,26.64,PHEV,waiting,839,Renault,135.0,sm3_17,700,Jeju,2017-6-22,1165518591,sedan,140000,7
1811,18.8,BEV,inspection,807,BMW,132.0,i3_17,509,Jeju,2013-8-29,401079204,sedan,100000,8
22062,33.18,BEV,waiting,1091,BMW,208.2,i3_18,158,GyeongBuk,2014-2-28,126016686,sedan,100000,8
416,7.25,BEV,waiting,450,Dechang,60.8,danigo,531,Daejeon,2017-6-22,750042127,compact,150000,5
16962,101.5,BEV,using,1200,Tesla,451.2,modelS_100d,186,Gyunggi,2014-4-30,538224991,sedan,140000,5
13077,33.18,BEV,manufacture,1091,BMW,208.2,i3_18,293,Jeju,2013-3-25,397255330,sedan,100000,8
17042,7.25,BEV,inspection,450,Dechang,60.8,danigo,361,Gyunggi,2014-2-21,1284836646,compact,150000,5
15948,284.7,BEV,waiting,1200,Tesla,359.5,modelS_75d,293,JeonNam,2013-7-20,168476976,sedan,140000,5
5213,33.18,BEV,inspection,1091,BMW,208.2,i3_18,517,Seoul,2014-4-20,687006396,sedan,100000,8
25676,28.0,PHEV,waiting,1126,Hyundai,200.1,ionic_2018,453,Seoul,2017-9-22,1424596095,sedan,200000,10
16812,16.4,BEV,using,706,Kia,91.0,ray_18,503,Jeju,2015-2-28,1171109102,sedan,120000,6
5647,6.77,BEV,waiting,450,Renault,60.8,twizy,59,Jeju,2015-8-17,1054180812,compact,120000,7
18554,33.18,BEV,inspection,1091,BMW,208.2,i3_18,60,Daegu,2016-5-17,131956299,sedan,100000,8
12449,101.5,BEV,using,1200,Tesla,451.2,modelS_100d,613,Jeju,2016-4-19,833740176,sedan,140000,5
16068,28.08,PHEV,using,1127,Hyundai,191.2,ionic_2017,204,Gyunggi,2014-3-24,1113265089,sedan,200000,10
7415,87.5,BEV,inspection,1200,Tesla,378.5,modelS_90d,87,Seoul,2016-9-27,908122695,sedan,140000,5
355,26.64,PHEV,manufacture,839,Renault,135.0,sm3_17,60,Seoul,2016-9-25,355686074,sedan,140000,7
2656,60.9,PHEV,manufacture,1200,GM,303.2,Volt_ev,133,Gyunggi,2014-1-30,77239965,sedan,160000,8
4735,33.18,BEV,inspection,1091,BMW,208.2,i3_18,158,Jeju,2015-7-29,48875603,sedan,100000,8
25550,6.77,BEV,manufacture,450,Renault,60.8,twizy,393,Sejong,2017-7-23,1126464647,compact,120000,7
11707,101.5,BEV,inspection,1200,Tesla,424.0,modelP_100d,181,Seoul,2015-2-23,406638087,sedan,140000,5
5628,35.94,PHEV,manufacture,1017,Renault,212.7,sm3_18,208,GyeongNam,2017-1-24,506580653,sedan,140000,7
2118,6.77,BEV,inspection,450,Renault,60.8,twizy,378,Daegu,2015-8-23,624063610,compact,120000,7
3266,101.5,BEV,using,1200,Tesla,424.0,modelP_100d,517,Jeju,2013-1-30,928905629,sedan,140000,5
11099,33.18,BEV,using,1091,BMW,208.2,i3_18,253,JeonNam,2015-9-27,421082363,sedan,100000,8
12677,39.24,HEV,using,1200,Hyundai,254.2,Kona_economic,647,Jeju,2014-1-29,1608166816,sedan,200000,10
11960,87.5,BEV,manufacture,1200,Tesla,378.5,modelS_90d,455,Jeju,2013-9-26,1342279717,sedan,140000,5
2563,16.4,BEV,manufacture,706,Kia,91.0,ray_18,318,Gyunggi,2016-8-28,835292234,sedan,120000,6
960,6.77,BEV,using,450,Renault,60.8,twizy,377,Seoul,2017-8-30,13146731,compact,120000,7
21802,284.7,BEV,manufacture,1200,Tesla,359.5,modelS_75d,303,Gyunggi,2016-2-30,421569113,sedan,140000,5
3445,101.5,BEV,inspection,1200,Tesla,424.0,modelP_100d,585,Busan,2013-1-21,628367553,sedan,140000,5
22532,39.24,HEV,waiting,1200,Hyundai,254.2,Kona_economic,58,Seoul,2016-5-20,1104265997,sedan,200000,10
4701,30.0,HEV,waiting,1027,Kia,179.6,soul_18,45,Jeju,2015-1-19,1464242519,sedan,160000,10
25963,60.9,PHEV,inspection,1200,GM,303.2,Volt_ev,313,Seoul,2016-7-28,156156951,sedan,160000,8
2697,33.18,BEV,using,1091,BMW,208.2,i3_18,533,Seoul,2017-2-19,11600792,sedan,100000,8
2044,101.5,BEV,waiting,1200,Tesla,424.0,modelP_100d,453,Jeju,2015-1-28,853226763,sedan,140000,5
12078,30.0,HEV,using,1027,Kia,179.6,soul_18,101,Jeju,2013-3-22,1169616951,sedan,160000,10
24032,28.0,PHEV,manufacture,1126,Hyundai,200.1,ionic_2018,115,ChungNam,2015-7-20,68098388,sedan,200000,10
743,6.77,BEV,manufacture,450,Renault,60.8,twizy,64,Gyunggi,2014-2-27,856374520,compact,120000,7
24485,26.64,PHEV,using,839,Renault,135.0,sm3_17,512,Jeju,2017-4-20,563555891,sedan,140000,7
9391,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,126,Jeju,2014-8-21,305254711,sedan,140000,7
8685,23.76,BEV,manufacture,849,Nissan,132.8,LEAF,615,GyeongBuk,2014-7-23,771931186,sedan,100000,6
14492,6.77,BEV,inspection,450,Renault,60.8,twizy,71,Daegu,2015-5-20,837091075,compact,120000,7
4193,87.5,BEV,waiting,1200,Tesla,378.5,modelS_90d,245,Daegu,2013-7-29,1079799890,sedan,140000,5
5679,39.24,HEV,waiting,1200,Hyundai,254.2,Kona_economic,43,ChungNam,2017-5-21,1231982344,sedan,200000,10
19106,33.18,BEV,inspection,1091,BMW,208.2,i3_18,654,Seoul,2014-1-23,913893557,sedan,100000,8
12772,284.7,BEV,waiting,1200,Tesla,359.5,modelS_75d,676,Jeju,2013-6-20,318640679,sedan,140000,5
16929,26.64,PHEV,waiting,839,Renault,135.0,sm3_17,312,GyeongBuk,2013-8-28,686712230,sedan,140000,7
12075,87.5,BEV,waiting,1200,Tesla,378.5,modelS_90d,650,Jeju,2017-7-27,791357783,sedan,140000,5
14498,60.9,PHEV,inspection,1200,GM,303.2,Volt_ev,564,Jeju,2015-8-18,1036738667,sedan,160000,8
9720,28.08,PHEV,manufacture,1127,Hyundai,191.2,ionic_2017,361,Gyunggi,2017-5-23,1761467195,sedan,200000,10
16041,16.4,BEV,inspection,706,Kia,91.0,ray_18,676,Seoul,2014-5-29,292701794,sedan,120000,6
21668,26.64,PHEV,waiting,839,Renault,135.0,sm3_17,394,Jeju,2016-9-30,1309869340,sedan,140000,7
436,6.77,BEV,inspection,450,Renault,60.8,twizy,392,Seoul,2017-4-25,947683518,compact,120000,7
21952,39.24,HEV,inspection,1200,Hyundai,254.2,Kona_economic,203,Seoul,2017-2-24,228216342,sedan,200000,10
2106,26.64,PHEV,using,839,Renault,135.0,sm3_17,121,Daegu,2013-2-23,934565370,sedan,140000,7
2667,87.5,BEV,waiting,1200,Tesla,378.5,modelS_90d,180,Seoul,2015-6-27,377489429,sedan,140000,5
25730,28.0,PHEV,inspection,1126,Hyundai,200.1,ionic_2018,298,Jeju,2013-4-29,839691767,sedan,200000,10
25279,33.18,BEV,inspection,1091,BMW,208.2,i3_18,480,Incheon,2015-2-26,95916299,sedan,100000,8
4834,18.8,BEV,manufacture,807,BMW,132.0,i3_17,454,Jeju,2014-2-25,363482083,sedan,100000,8
1378,28.08,PHEV,waiting,1127,Hyundai,191.2,ionic_2017,524,JeonNam,2014-8-20,27622976,sedan,200000,10
21399,101.5,BEV,manufacture,1200,Tesla,424.0,modelP_100d,184,Daegu,2016-5-20,1105338785,sedan,140000,5
15138,33.18,BEV,using,1091,BMW,208.2,i3_18,447,Seoul,2015-3-30,808436108,sedan,100000,8
5507,30.0,HEV,using,1027,Kia,179.6,soul_18,435,Jeju,2016-7-30,99149613,sedan,160000,10
7029,101.5,BEV,inspection,1200,Tesla,424.0,modelP_100d,499,GyeongNam,2013-4-19,514417262,sedan,140000,5
7480,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,194,Jeju,2017-8-17,332076174,sedan,140000,7
16323,6.77,BEV,inspection,450,Renault,60.8,twizy,546,GyeongNam,2013-1-25,43247705,compact,120000,7
25268,26.64,PHEV,waiting,839,Renault,135.0,sm3_17,148,Jeju,2017-9-20,558131211,sedan,140000,7
5676,7.25,BEV,manufacture,450,Dechang,60.8,danigo,192,JeonNam,2017-8-27,719062371,compact,150000,5
4817,26.64,PHEV,manufacture,839,Renault,135.0,sm3_17,436,Seoul,2013-1-26,200365788,sedan,140000,7
9756,30.0,HEV,using,1027,Kia,179.6,soul_18,535,Jeju,2016-2-20,442295556,sedan,160000,10
1545,35.94,PHEV,using,1017,Renault,212.7,sm3_18,168,GyeongNam,2014-7-24,1021153405,sedan,140000,7
16268,284.7,BEV,using,1200,Tesla,359.5,modelS_75d,336,Gangwon,2014-2-18,1186279525,sedan,140000,5
7819,28.0,PHEV,waiting,1126,Hyundai,200.1,ionic_2018,537,GyeongNam,2017-1-19,56989486,sedan,200000,10
17597,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,172,Jeju,2013-7-17,1101970236,sedan,140000,7
8375,26.64,PHEV,waiting,839,Renault,135.0,sm3_17,611,Seoul,2013-7-25,1332645624,sedan,140000,7
12195,101.5,BEV,using,1200,Tesla,424.0,modelP_100d,212,GyeongNam,2013-9-28,443451538,sedan,140000,5
16607,101.5,BEV,manufacture,1200,Tesla,424.0,modelP_100d,615,GyeongNam,2013-7-25,886272897,sedan,140000,5
23327,30.0,HEV,waiting,1027,Kia,179.6,soul_18,83,JeonNam,2017-7-20,596772085,sedan,160000,10
1994,35.94,PHEV,using,1017,Renault,212.7,sm3_18,698,Daegu,2017-9-26,304691349,sedan,140000,7
6418,28.0,PHEV,using,1126,Hyundai,200.1,ionic_2018,94,Jeju,2017-2-23,897627104,sedan,200000,10
6221,101.5,BEV,using,1200,Tesla,424.0,modelP_100d,529,Seoul,2016-5-21,585711171,sedan,140000,5
18295,26.64,PHEV,waiting,839,Renault,135.0,sm3_17,394,Jeju,2016-8-24,977083299,sedan,140000,7
8959,7.25,BEV,manufacture,450,Dechang,60.8,danigo,57,Jeju,2014-7-24,1406456651,compact,150000,5
5855,26.64,PHEV,waiting,839,Renault,135.0,sm3_17,415,Jeju,2015-6-28,239174858,sedan,140000,7
17093,87.5,BEV,manufacture,1200,Tesla,378.5,modelS_90d,428,Gwangju,2016-6-23,999507941,sedan,140000,5
20586,33.18,BEV,waiting,1091,BMW,208.2,i3_18,532,Seoul,2015-3-23,161760390,sedan,100000,8
12233,35.94,PHEV,waiting,1017,Renault,212.7,sm3_18,246,GyeongNam,2013-7-27,860219405,sedan,140000,7
1178,7.25,BEV,manufacture,450,Dechang,60.8,danigo,229,Seoul,2016-9-26,1494423795,compact,150000,5
24723,7.25,BEV,using,450,Dechang,60.8,danigo,92,Daegu,2016-3-27,199950727,compact,150000,5
7657,28.08,PHEV,waiting,1127,Hyundai,191.2,ionic_2017,461,Jeju,2015-5-27,856525405,sedan,200000,10
11958,284.7,BEV,waiting,1200,Tesla,359.5,modelS_75d,315,Seoul,2015-3-25,219842139,sedan,140000,5
5610,101.5,BEV,waiting,1200,Tesla,451.2,modelS_100d,495,Seoul,2014-7-20,370189804,sedan,140000,5
15142,28.08,PHEV,using,1127,Hyundai,191.2,ionic_2017,311,JeonNam,2014-8-17,830230281,sedan,200000,10
21839,23.76,BEV,using,849,Nissan,132.8,LEAF,640,Jeju,2015-2-29,103074442,sedan,100000,6
8460,28.08,PHEV,waiting,1127,Hyundai,191.2,ionic_2017,428,Incheon,2017-2-25,1033207373,sedan,200000,10
21890,18.8,BEV,manufacture,807,BMW,132.0,i3_17,174,Gyunggi,2015-8-25,651846860,sedan,100000,8
24042,284.7,BEV,using,1200,Tesla,359.5,modelS_75d,451,GyeongBuk,2013-3-27,1138509694,sedan,140000,5
12289,33.18,BEV,waiting,1091,BMW,208.2,i3_18,349,Jeju,2016-8-24,546074048,sedan,100000,8
19069,28.08,PHEV,inspection,1127,Hyundai,191.2,ionic_2017,644,Jeju,2014-2-30,1382840929,sedan,200000,10
16834,18.8,BEV,manufacture,807,BMW,132.0,i3_17,73,Gyunggi,2014-1-18,718086356,sedan,100000,8
21279,101.5,BEV,inspection,1200,Tesla,451.2,modelS_100d,144,JeonNam,2016-8-30,867035837,sedan,140000,5
19347,60.9,PHEV,using,1200,GM,303.2,Volt_ev,75,Jeju,2014-2-30,241830990,sedan,160000,8
22147,6.77,BEV,manufacture,450,Renault,60.8,twizy,151,Jeju,2015-7-19,1093115790,compact,120000,7
2365,284.7,BEV,using,1200,Tesla,359.5,modelS_75d,139,Seoul,2017-2-26,1395783223,sedan,140000,5
23011,28.0,PHEV,inspection,1126,Hyundai,200.1,ionic_2018,485,Jeju,2017-2-21,1476925790,sedan,200000,10
24071,26.64,PHEV,manufacture,839,Renault,135.0,sm3_17,354,Jeju,2015-8-20,1100387560,sedan,140000,7
4489,28.0,PHEV,using,1126,Hyundai,200.1,ionic_2018,520,Jeju,2013-9-20,10388737,sedan,200000,10
15338,39.24,HEV,using,1200,Hyundai,254.2,Kona_economic,313,Seoul,2015-7-29,1434130247,sedan,200000,10
5253,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,171,Jeju,2015-9-28,1115110550,sedan,140000,7
19741,101.5,BEV,using,1200,Tesla,451.2,modelS_100d,152,Jeju,2016-8-25,184538855,sedan,140000,5
4076,101.5,BEV,inspection,1200,Tesla,451.2,modelS_100d,669,Seoul,2015-4-24,63849144,sedan,140000,5
9365,60.9,PHEV,using,1200,GM,303.2,Volt_ev,557,Jeju,2013-1-17,1417752569,sedan,160000,8
7861,101.5,BEV,manufacture,1200,Tesla,451.2,modelS_100d,94,Daejeon,2015-6-18,1370099380,sedan,140000,5
2913,101.5,BEV,using,1200,Tesla,451.2,modelS_100d,314,GyeongNam,2016-3-22,49134246,sedan,140000,5
6288,30.0,HEV,inspection,1027,Kia,179.6,soul_18,609,Daegu,2014-7-24,810276918,sedan,160000,10
11027,7.25,BEV,inspection,450,Dechang,60.8,danigo,613,Jeju,2013-2-20,119360783,compact,150000,5
1855,33.18,BEV,using,1091,BMW,208.2,i3_18,588,Jeju,2017-5-28,422855046,sedan,100000,8
15392,28.08,PHEV,inspection,1127,Hyundai,191.2,ionic_2017,479,Seoul,2015-3-27,607674435,sedan,200000,10
13155,6.77,BEV,inspection,450,Renault,60.8,twizy,190,Jeju,2014-9-20,882412046,compact,120000,7
5926,87.5,BEV,waiting,1200,Tesla,378.5,modelS_90d,336,Seoul,2017-7-24,31868694,sedan,140000,5
18949,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,129,Jeju,2015-9-28,1391148937,sedan,140000,7
2599,18.8,BEV,inspection,807,BMW,132.0,i3_17,693,Gyunggi,2014-8-26,646407566,sedan,100000,8
6778,60.9,PHEV,inspection,1200,GM,303.2,Volt_ev,242,Jeju,2015-6-27,1585898471,sedan,160000,8
14211,6.77,BEV,using,450,Renault,60.8,twizy,607,Daegu,2015-2-24,713994182,compact,120000,7
5320,30.0,HEV,manufacture,1027,Kia,179.6,soul_18,230,Jeju,2017-1-29,248277277,sedan,160000,10
22424,39.24,HEV,using,1200,Hyundai,254.2,Kona_economic,348,Gwangju,2017-8-20,189834886,sedan,200000,10
15109,23.76,BEV,inspection,849,Nissan,132.8,LEAF,641,GyeongNam,2014-5-19,925541273,sedan,100000,6
11387,23.76,BEV,manufacture,849,Nissan,132.8,LEAF,260,Daegu,2016-4-24,507771948,sedan,100000,6
11616,23.76,BEV,inspection,849,Nissan,132.8,LEAF,309,Jeju,2014-5-24,476579103,sedan,100000,6
8560,28.0,PHEV,waiting,1126,Hyundai,200.1,ionic_2018,121,Daejeon,2015-1-29,1509412011,sedan,200000,10
5743,23.76,BEV,inspection,849,Nissan,132.8,LEAF,517,JeonNam,2015-1-24,104127172,sedan,100000,6
7495,87.5,BEV,inspection,1200,Tesla,378.5,modelS_90d,400,Jeju,2014-1-17,772122390,sedan,140000,5
19043,101.5,BEV,using,1200,Tesla,451.2,modelS_100d,190,Jeju,2013-8-18,169304086,sedan,140000,5
16324,35.94,PHEV,manufacture,1017,Renault,212.7,sm3_18,189,Seoul,2015-6-18,674419908,sedan,140000,7
4601,35.94,PHEV,manufacture,1017,Renault,212.7,sm3_18,66,Seoul,2013-6-17,621076677,sedan,140000,7
1054,39.24,HEV,manufacture,1200,Hyundai,254.2,Kona_economic,396,GyeongBuk,2014-1-21,1713676275,sedan,200000,10
25924,16.4,BEV,manufacture,706,Kia,91.0,ray_18,596,Seoul,2016-1-27,903120783,sedan,120000,6
19794,18.8,BEV,waiting,807,BMW,132.0,i3_17,554,Gangwon,2014-8-28,87541043,sedan,100000,8
18612,60.9,PHEV,inspection,1200,GM,303.2,Volt_ev,56,Gwangju,2015-3-29,969843741,sedan,160000,8
10829,101.5,BEV,using,1200,Tesla,451.2,modelS_100d,146,Gangwon,2017-1-29,1223335694,sedan,140000,5
20411,101.5,BEV,inspection,1200,Tesla,424.0,modelP_100d,433,Jeju,2017-3-30,89638885,sedan,140000,5
24573,33.18,BEV,waiting,1091,BMW,208.2,i3_18,200,Daegu,2013-1-27,11537395,sedan,100000,8
2171,30.0,HEV,waiting,1027,Kia,179.6,soul_18,324,GyeongBuk,2016-8-30,773264888,sedan,160000,10
24877,60.9,PHEV,using,1200,GM,303.2,Volt_ev,396,Jeju,2016-8-30,337354337,sedan,160000,8
19424,60.9,PHEV,manufacture,1200,GM,303.2,Volt_ev,447,Jeju,2016-6-28,290907447,sedan,160000,8
9857,28.08,PHEV,waiting,1127,Hyundai,191.2,ionic_2017,632,JeonNam,2015-8-18,197677260,sedan,200000,10
16936,39.24,HEV,using,1200,Hyundai,254.2,Kona_economic,128,Seoul,2016-5-17,1049320368,sedan,200000,10
14298,28.0,PHEV,inspection,1126,Hyundai,200.1,ionic_2018,672,Jeju,2013-8-17,154388086,sedan,200000,10
10895,18.8,BEV,using,807,BMW,132.0,i3_17,607,ChungNam,2013-5-20,452746052,sedan,100000,8
10380,60.9,PHEV,manufacture,1200,GM,303.2,Volt_ev,667,Gwangju,2014-6-28,407681657,sedan,160000,8
20687,60.9,PHEV,inspection,1200,GM,303.2,Volt_ev,258,JeonBuk,2014-3-20,910785911,sedan,160000,8
24751,7.25,BEV,using,450,Dechang,60.8,danigo,489,JeonNam,2014-2-17,834317822,compact,150000,5
60,284.7,BEV,waiting,1200,Tesla,359.5,modelS_75d,432,Seoul,2016-3-18,367436846,sedan,140000,5
13967,23.76,BEV,using,849,Nissan,132.8,LEAF,232,Gyunggi,2016-5-21,253861089,sedan,100000,6
21302,7.25,BEV,inspection,450,Dechang,60.8,danigo,504,ChungNam,2016-3-20,820452300,compact,150000,5
23109,18.8,BEV,using,807,BMW,132.0,i3_17,614,Seoul,2014-2-29,54419579,sedan,100000,8
11042,23.76,BEV,using,849,Nissan,132.8,LEAF,473,Incheon,2015-4-17,91412214,sedan,100000,6
386,28.0,PHEV,inspection,1126,Hyundai,200.1,ionic_2018,259,Jeju,2014-3-20,719130703,sedan,200000,10
